Gene_set,Term,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,program_name,overlap_numerator,overlap_denominator
gs_ind_0,EFO_0004340,0.006433507843280133,0.07163797922787607,1.77985036822565,8.981543839103097,ADGRG6;UBASH3B;IRF2BPL;ADARB1;RAC1;KLF7;NEK6;BDNF;TLE4;RCN1;DUSP6;HSD17B12;HIVEP1;ETS2;TGFBRAP1;TCEA2;AKT3;CCND1;RNF144B;EXT1;NFIB;FEZ2;ALCAM;MACF1;NRG1;DPYD;COBLL1;GPRC5B,29,28,402
gs_ind_0,"EFO_0004340, EFO_0008002",0.4557862530707492,0.6453056229042909,1.6345354454555667,1.2843056974403446,GPRC5B;BDNF,29,2,36
gs_ind_0,EFO_0004341,0.1476624826618664,0.43454959183349257,2.0286397699657748,3.880435164658209,EFEMP1;SMAD3;ADGRG6;TGFB2;HHIP,29,5,66
gs_ind_0,EFO_0004343,0.4240754137922907,0.6368977895290128,1.1598687714033609,0.994986439482707,MECOM;BDNF;DPYD;FNDC3B;COBLL1;DUSP6;TCF4;MYEOV;HSD17B12;CITED2,29,10,214
gs_ind_0,EFO_0004344,0.024341270753909575,0.1671433925101791,2.1700106982758056,8.062852656307943,ATP8B1;ITPR2;ADGRG6;WSB1;DAB2;CCND1;LCORL;HHIP;SLC38A1;HHEX;MYC,29,11,132
gs_ind_0,"EFO_0004344, EFO_0005939",0.0015695046225789383,0.029392541113751027,3.865124889555839,24.95709300007228,IL6;ITPR2;ADGRG6;SMAD3;LCORL;HHIP;CELF2;FEZ2;DUSP1,29,9,65
gs_ind_0,EFO_0004345,0.7038382497367179,0.7651223189750074,1.227736405788956,0.43118926151550896,LCORL,29,1,28
gs_ind_0,"EFO_0004346, EFO_0004464",0.013938479592277214,0.13355008353530726,1.8760118547352589,8.016389910159825,CDK6;MICAL2;SLC20A2;THBS1;TLE4;DAAM1;PRKAG2;AKT3;FAM107B;ALCAM;AFAP1;NUAK1;ACTN4;RRAS2;DPYSL3;HHIP;PAWR;TCF4;CHIC2,29,19,259
gs_ind_0,"EFO_0004346, EFO_0004840",0.0730315169380733,0.2865617616998686,2.5770130519658614,6.743693178337095,THBS1;DAAM1;FAM107B;PAWR;ALCAM,29,5,53
gs_ind_0,"EFO_0004346, EFO_0006930",0.02667347389917684,0.17554963874475585,2.0557706093189965,7.450288856064006,CDK6;AKT3;SLC20A2;FGD4;FAM107B;MBP;TCF4;CHIC2;AFAP1;PRKAG2;NUAK1;ACTN4,29,12,151
gs_ind_0,"EFO_0004346, EFO_0010736",0.04582747815403,0.20978801110511514,2.117019056085965,6.526497518348633,INSIG2;THBS1;DAAM1;HHIP;PAWR;MICAL2;ALCAM;NUAK1;DPYSL3,29,9,111
gs_ind_0,EFO_0004348,0.0005212593348376733,0.013422427872070087,2.3618417548233137,17.85378269728572,MECOM;DHRS3;CTSZ;CITED2;KLF7;ATP8B1;PTBP1;PRKAG2;FAM43A;PPP1R3B;SIM1;ACVRL1;GPRC5A;ACO1;EDN1;NFIB;RGS3;MYC;AFF1;NRG1;PTPN1;RBMS2;RAI14,29,23,256
gs_ind_0,EFO_0004351,0.6440662107498084,0.7412158626506176,1.136872601988881,0.5001713604691369,MICAL2;CDH2,29,2,51
gs_ind_0,EFO_0004458,0.2523864201219817,0.5478969141809208,1.322983682983683,1.8214759343397007,LRP5;ARHGEF28;NEK6;ZFP36L1;SMAD3;PRKCA;HHIP;PTBP1;NEK7;NFE2L2;PPP1R3B;DUSP1,29,12,226
gs_ind_0,EFO_0004462,0.003533956780021767,0.046607865527964934,2.529316683377389,14.278845398646167,FERMT2;ELMO1;PRKCA;CCBE1;CAV1;CAVIN2;MTUS1;SUN1;FNDC3B;AFF1;FHL2;DLC1;ARHGAP24;PDLIM5,29,14,146
gs_ind_0,EFO_0004464,3.7014515184134344e-06,0.0005083326751954449,2.2321399109057913,27.916895100640062,ELMO1;MECOM;PLXNA2;NOVA1;DLC1;PDE7B;MICAL2;NTN4;DDAH1;INSIG2;TNRC6A;DAAM1;TLE4;MTCL1;CDC42BPA;ANKRD50;RND3;PRKAG2;CAMTA1;NRP2;AKT3;BMP6;EXT1;FAM107B;NFIB;F2R;SLIT2;TPM1;AFAP1;AFF1;EZR;NUAK1;MACF1;DPYSL3;RRAS2;ALCAM;ACTN4;VCL;MED13L;DPYD;S1PR1;CALD1;HHIP;PAWR;TCF4;CHIC2;CELF2;EXOC6;B4GALT5,29,49,593
gs_ind_0,EFO_0004465,0.396690610855556,0.6256703120967496,1.8499173973821323,1.710431072483907,PEAK1;PPP1R3B,29,2,32
gs_ind_0,EFO_0004466,0.26197983517874124,0.5478969141809208,5.209249791939127,6.97772624730723,PPP1R3B,29,1,7
gs_ind_0,EFO_0004467,0.017289953124202898,0.13967569974846264,4.99193333587002,20.255416916330372,HHIP;PPP1R3B;QKI;TLE4,29,4,24
gs_ind_0,EFO_0004468,0.48080057999041437,0.6537618447394413,1.260772666931522,0.9232672147903601,PEAK1;PPP1R3B;LCORL;MECOM,29,4,84
gs_ind_0,EFO_0004509,1.4684684320684178e-05,0.0012100179880243764,2.7886796509648635,31.034394542278957,MECOM;ADGRG6;PDE7B;DHRS3;CITED2;KLF7;KLF9;ATP8B1;SLC20A2;PTBP1;PRKAG2;PPP1R3B;SIM1;ACVRL1;GPRC5A;ACO1;EDN1;NFIB;RGS3;TPM1;MYC;AFF1;SMAD1;NRG1;PTPN1;QKI;RAI14,29,27,261
gs_ind_0,"EFO_0004509, EFO_0004527",0.32337085423893364,0.5767480170841587,3.9824529502682062,4.496011997808495,CITED2,29,1,9
gs_ind_0,EFO_0004518,0.28259193079500555,0.5515227093628273,1.268307029700009,1.6028247369651694,WWP1;MECOM;SMAD3;NRG1;EDN1;DLC1;SERTAD2;TCF4;PRKAG2;PDLIM5;RAI14;PPP1R3B;KRT18,29,13,254
gs_ind_0,"EFO_0004518, EFO_0005208",0.4700398149669642,0.652979558491906,1.5882738290206355,1.1990480696694066,DAB2;PRKAG2,29,2,37
gs_ind_0,EFO_0004526,0.40698942631536145,0.6256703120967496,1.1287932590875627,1.0147491014409509,FOXO1;UBE2H;CCBE1;ITSN1;ATF4;PTPN1;IGF2BP2;BNIP3L;BNIP3;SERTAD2;PTTG1IP;MYC;AFF1;CITED2;DUSP1,29,15,325
gs_ind_0,EFO_0004527,0.0012707007615726062,0.024977864108479225,2.2880254284674244,15.256980845588423,NABP1;ZMAT3;CITED2;PTTG1IP;BNIP3L;BMPR2;STK17A;PABPC1;CCBE1;ITSN1;F2R;SERTAD2;MYC;AFF1;SMAD1;UBE2H;TXNDC5;PTPN1;FNDC3B;AXL;DUSP1,29,21,240
gs_ind_0,EFO_0004528,0.2945024176209272,0.5515227093628273,1.4638034318204893,1.7894529513045343,YPEL2;ITSN1;FNDC3B;BNIP3L;COBLL1;MYC,29,6,106
gs_ind_0,EFO_0004530,0.21241776884746702,0.5272055467780506,1.472147249882358,2.2806510136285074,ACTB;BDNF;LCORL;MICAL2;QKI;AFF1;PLK2;CITED2;CYTL1,29,9,155
gs_ind_0,EFO_0004531,0.44680025542368484,0.6453056229042909,1.2174612583622662,0.9808399198845439,MECOM;NRG1;FADS3;PRKAG2;RAI14;ASAP2,29,6,126
gs_ind_0,EFO_0004532,0.005354352748512217,0.06488215683491275,2.1854578923147723,11.429607016502423,CDK6;CCND1;EPHA2;MYCT1;CAPZA2;LCORL;S1PR1;ACTG1;CALD1;NFIB;SERTAD2;PTBP1;MICAL2;CDC42BPA;PPP1R3B;PALMD;PTTG1IP,29,17,202
gs_ind_0,EFO_0004533,0.8619475173363035,0.8900310204074111,0.7425752909859596,0.11031764978375833,AIG1;UBASH3B;S1PR1;SERTAD2;DNAJB4;FLI1,29,6,201
gs_ind_0,EFO_0004534,0.11385925368200267,0.37618838595542076,3.109474582990272,6.756242151672142,DAB2;ANXA3;SAMD4A,29,3,28
gs_ind_0,EFO_0004535,0.026843755439125285,0.17554963874475585,2.1342747741639707,7.721212926567248,ATXN2;CCBE1;EPHA2;UBASH3B;MBNL1;IRF2BPL;F2R;MYEOV;ANXA3;HIVEP1;PPP1R3B,29,11,134
gs_ind_0,EFO_0004536,0.028787270824862356,0.17970235727035289,1.9093014778825168,6.773861739735087,ARHGAP29;LRRC8B;CCBE1;DAB2;UBASH3B;MBNL1;IRF2BPL;COLEC12;TLE4;IFITM2;DUSP6;F2R;FEZ2;ANXA3,29,14,188
gs_ind_0,EFO_0004541,0.03710865669173991,0.19855540983112785,1.5669020972422634,5.16122665665583,WWP1;MECOM;UBASH3B;MBNL1;RAC1;CITED2;FAM24B;WAC;PEAK1;HHEX;STOM;YPEL2;ITSN1;CCND1;BMP6;SERPINB9;FNDC3B;IGF2BP2;COBLL1;TCF4;MYEOV;AXL;RAI14;IL6ST,29,24,385
gs_ind_0,EFO_0004568,0.0913848853540108,0.3331909094323226,1.9070576424719259,4.562969492386522,ARHGAP29;IL6;SMAD3;FADS3;HHEX;MYC;AFF1;BCL2L1,29,8,109
gs_ind_0,EFO_0004570,0.8646667316408873,0.8906067335901139,0.7049388133196821,0.10250594775510818,AFF1;SERTAD2,29,2,81
gs_ind_0,EFO_0004574,0.7748379591930739,0.810236647684128,0.8493211718717162,0.21666298296562359,SERTAD2;PPP1R3B;INSIG2,29,3,95
gs_ind_0,EFO_0004584,6.306356585480458e-05,0.00371174130459707,2.4915450047981516,24.096647031465327,ELMO1;EHD4;MECOM;UBASH3B;CAVIN2;ZNF217;CD9;ZMAT3;CITED2;KLF9;ZMYND8;PDLIM1;HHEX;PPP1R3B;ASAP1;PFKP;ACVRL1;CAPZA2;HDAC7;RGS3;AFAP1;TPM1;AFF1;ANXA3;ATXN2;ARHGAP18;CCDC71L;LRRC8C,29,28,299
gs_ind_0,EFO_0004587,0.005604704040757613,0.06597537327977533,1.9244812842640926,9.97679777647287,ELMO1;CDK6;VMP1;UBASH3B;ZNF217;TLE4;HHEX;PLK2;PPP1R3B;NCK1;ACVRL1;CAV1;HDAC7;MYC;PVR;MED13L;UBE2H;MYCT1;PTPN1;IGF2BP2;CALD1;EXOC6;LRRC8C,29,23,307
gs_ind_0,EFO_0004611,0.280559459112604,0.5515227093628273,1.4333698793979865,1.821769543756916,ITPR2;LDLR;UBASH3B;INSIG2;SERTAD2;RAC1;PPP1R3B,29,7,125
gs_ind_0,EFO_0004612,0.10502169985524935,0.3605745028363561,1.475168066597793,3.3244214731269266,ZFP36L1;SMAD3;BDNF;DAB2;UBASH3B;MXD4;LCORL;AFF1;NFE2L2;PPP1R3B;ADARB1;COBLL1;TPM1;HSD17B12;CITED2;SMAD1;PTTG1IP,29,17,288
gs_ind_0,EFO_0004614,0.15293799656352844,0.4414848925954732,1.4170149669290115,2.6607611568111937,GALNT10;ARHGEF28;FOXO1;LDLR;DAB2;UBASH3B;UBC;PPP1R3B;COBLL1;DUSP6;SERTAD2;MYEOV;AFF1;CITED2;PTTG1IP,29,15,264
gs_ind_0,EFO_0004615,0.2616491950781106,0.5478969141809208,1.4217951184251179,1.9062726900948093,MYOF;LDLR;TRAM2;INSIG2;RCN1;SERTAD2;PPP1R3B;CITED2,29,8,143
gs_ind_0,EFO_0004617,0.06322300987791471,0.25789980267030554,1.4849915943829095,4.100190932519684,MECOM;DAB2;UBASH3B;KLF7;KRT18;SLC20A2;TLE4;PDLIM1;PRKAG2;IL6;HEG1;EDN1;NFIB;TPM1;MYC;MBNL2;NRG1;ATXN2;TCF4;MYEOV;KCTD1;PDLIM5;RAI14,29,23,387
gs_ind_0,EFO_0004623,0.27126315615708524,0.5515227093628273,2.510422049956934,3.275261976264191,ZFP36L1;PPP1R3B,29,2,24
gs_ind_0,EFO_0004627,0.629954212888216,0.7328944144061013,0.9663596635966359,0.4465626669021185,EFEMP1;PTPRF;ZFP36L1;SMAD3;AKT3;EPHA2;DPYD;SUN1;S1PR1;LCORL;PLXNA2;HHIP;SLIT2;PRKAG2;HSD17B12;HIVEP1;ACTN4,29,17,423
gs_ind_0,EFO_0004628,0.11955230092239645,0.38182595333354524,1.508299128087184,3.203629367270363,FOXO1;EFEMP1;ACVRL1;PRKCA;ZFP36L1;EPHA2;DPYD;PTPN1;SUN1;BDNF;AKT3;PLXNA2;SERTAD2;ACTN4,29,14,233
gs_ind_0,EFO_0004629,0.43129728951115187,0.6368977895290128,2.7065842349304483,2.276122744288416,VWF,29,1,13
gs_ind_0,EFO_0004630,0.04246118156370982,0.19900423794744979,8.709004174120453,27.51318113171204,NFIB;VWF,29,2,8
gs_ind_0,EFO_0004631,0.6750235532154267,0.7537324561570148,1.002733999663203,0.3940821779718388,PEAK1;PPP1R3B;RRAS2,29,3,81
gs_ind_0,EFO_0004634,0.35212959006821154,0.5945794717545212,3.5627592939071016,3.7186514520374288,VWF,29,1,10
gs_ind_0,EFO_0004644,0.5618616782053484,0.6865089789858416,1.8272693094949664,1.0534199959972812,SERTAD2,29,1,19
gs_ind_0,EFO_0004682,0.000829970899159894,0.018997111691882018,13.668954758190328,96.96920422255414,CAV1;ATP1B1;NOS1AP;PRKCA,29,4,11
gs_ind_0,EFO_0004695,0.000349558376958839,0.011412435855988714,3.7323870967741937,29.70547164781159,FERMT2;MYOF;EFEMP1;MECOM;CAV1;PTPN1;ATP1B1;FNDC3B;PDE7B;HHEX;AFAP1;PRKAG2,29,12,89
gs_ind_0,EFO_0004696,0.21937653562389275,0.5305838849030967,1.2607934513560648,1.9125804013170593,CDK6;ZNF217;ACTG1;CITED2;SLC20A2;ZMYND8;PPP1R3B;ARHGEF28;NCK1;IFITM3;CCND1;LCORL;SERTAD2;AFF1;ZNF106;EPHA2;COBLL1;MYEOV;NFE2L2;CYTL1,29,20,390
gs_ind_0,EFO_0004703,0.20165624719590092,0.5065998405165316,1.424424946438427,2.2807760878361925,BDNF;AKT3;DPYD;TNRC6A;RBMS3;TCF4;PDE7B;NFIB;HSD17B12;MBNL2;CTNNAL1,29,11,194
gs_ind_0,EFO_0004705,0.586892483066167,0.7037323919175494,1.095391491335329,0.5837490661728365,MYC;ELMO1;CD274;SASH1,29,4,96
gs_ind_0,EFO_0004713,1.3698095267938078e-06,0.0005083326751954449,2.661213317206697,35.928612165903715,MECOM;ADGRG6;UBASH3B;KIF13A;IRF2BPL;DLC1;FRMD4A;TSPYL4;EFEMP1;CRIM1;PPP1R3B;ASAP1;ARHGEF28;CCND1;TGFB2;LMCD1;IFITM2;SERTAD2;COL8A1;TPM1;EZR;AFAP1;SMURF2;PRSS23;ARHGAP24;ASAP2;PWWP2A;SMAD3;TXNDC5;PDGFB;CCDC71L;FNDC3B;IGF2BP2;CALD1;HHIP;RAI14;TIPARP,29,37,378
gs_ind_0,EFO_0004723,0.5983637114201016,0.7104491328676711,1.6485467636747464,0.8466219008314082,PPP1R3B,29,1,21
gs_ind_0,EFO_0004725,0.19556007349007967,0.4942990814595879,1.7040226495222366,2.7807735434517733,TGFB2;DPYD;RBMS3;FRMD4A;PPP1R3B;IGFBP7,29,6,92
gs_ind_0,"EFO_0004730, EFO_0004748",0.13125786764524194,0.40243375477506405,4.189204708584554,8.5065632021513,SASH1;NRG1,29,2,15
gs_ind_0,EFO_0004735,0.0980451092221854,0.3482291810305206,1.7284957499440405,4.014133400458796,CDK6;EPHA2;CAPZA2;MBNL1;LCORL;S1PR1;HHIP;EZR;PPP1R3B;CITED2,29,10,148
gs_ind_0,EFO_0004736,0.007514317907501267,0.07938202507411596,2.2991572178782698,11.245051554255266,ARHGAP29;NIPAL1;KLF9;EPHA2;UBASH3B;DAB2;MBNL1;IRF2BPL;TLE4;SKIL;DUSP6;ANXA3;TM4SF1;SAMD4A,29,14,159
gs_ind_0,EFO_0004741,0.05369676030945048,0.2304485963280583,1.9586191233250057,5.727790873740846,MECOM;SIM1;NRG1;HRH1;LCORL;MYEOV;PRKAG2;PRSS23;RAI14;PTGER4,29,10,132
gs_ind_0,"EFO_0004741, EFO_0004742",0.29333964283803143,0.5515227093628273,4.514064914992272,5.536158229728523,MECOM,29,1,8
gs_ind_0,EFO_0004748,0.35212959006821154,0.5945794717545212,3.5627592939071016,3.7186514520374288,IGF2BP2,29,1,10
gs_ind_0,EFO_0004761,0.042505759561591215,0.19900423794744979,1.9025913621262458,6.00860363835853,MECOM;UVRAG;NRG1;BDNF;SLC20A2;UBASH3B;TANC1;CDC42BPA;CRIM1;PRKAG2;RAI14;ASAP2,29,12,162
gs_ind_0,EFO_0004765,0.24117552471848902,0.5478969141809208,1.5110761154855643,2.1490982253429465,WWP1;BDNF;DPYD;HEG1;ADARB1;DUSP6;HSD17B12,29,7,119
gs_ind_0,EFO_0004784,0.006787649848148346,0.07359241414308207,1.689525823871121,8.435211977850027,MECOM;ADARB1;NOVA1;SPOCK1;KLF9;ITPR2;BDNF;SLC20A2;WASHC4;RPS6KA2;TLE4;BNIP3L;DUSP6;PLK2;CAMTA1;EMP1;MYLK;MARCKS;EXT1;LCORL;NFIB;CDH2;CTNNAL1;PTPRF;NRG1;SORBS2;DPYD;PTPN1;SUN1;BNIP3;TCF4;CELF2;FBXL5,29,33,498
gs_ind_0,"EFO_0004784, EFO_0008354",0.945781918615582,0.9480830911669581,0.5292993864579889,0.029504876763465537,DPYD;NOVA1,29,2,107
gs_ind_0,EFO_0004799,0.13284221031409882,0.40243375477506405,2.882539233705641,5.8186742218361065,EPHA2;ATP8B1;PPP1R3B,29,3,30
gs_ind_0,EFO_0004819,0.15932996799666754,0.4423155132715524,9.678295429454625,17.776879703655975,CDK6,29,1,4
gs_ind_0,EFO_0004832,0.3949319998241907,0.6256703120967496,1.4212386677285274,1.3203899613165624,EFEMP1;ARHGEF10;CDH2;FILIP1L,29,4,75
gs_ind_0,EFO_0004833,0.044544387292756435,0.20620547825410845,1.679871683894292,5.226532895153525,TSPAN14;EHD4;NEK6;CDK6;ACVRL1;VMP1;FLNB;UBASH3B;LIMA1;IFITM2;CCDC71L;MICAL2;PDLIM1;TSPAN15;MYC;FAM43A;HIVEP1,29,17,256
gs_ind_0,EFO_0004838,0.13233282854505335,0.40243375477506405,1.5360646900269541,3.106591147271925,PABPC1;CCBE1;EPHA2;UBASH3B;CCND1;GNG12;SGK1;COBLL1;PCNX4;PRKAG2;PPP1R3B;ASAP2,29,12,197
gs_ind_0,EFO_0004840,0.002526193994767745,0.037171140208725396,1.9456379837002675,11.636941444341502,MECOM;PLXNA2;DLC1;MICAL2;FBN2;TNRC6A;DAAM1;MTCL1;PRKAG2;FAM43A;CRIM1;NRP2;AKT3;BMP6;EXT1;FAM107B;NFIB;ALCAM;AFF1;NUAK1;ACTN4;MACF1;DPYD;CALD1;HHIP;PAWR;TCF4,29,27,358
gs_ind_0,EFO_0004841,0.26197983517874124,0.5478969141809208,5.209249791939127,6.97772624730723,FLI1,29,1,7
gs_ind_0,EFO_0004842,0.11361450448993743,0.37618838595542076,1.4976587075245826,3.257323970457646,IL6;ELMO1;FOXO1;ZFP36L1;SMAD3;CDK6;PTPN1;IFITM2;S1PR1;BAX;SLC38A2;HHEX;CD200;FAM43A;MYC,29,15,251
gs_ind_0,"EFO_0004847, HP_0000545",0.9357110484644506,0.9402754926033016,0.5376074188562596,0.03572323832858215,AMOTL2,29,1,63
gs_ind_0,"EFO_0004847, MONDO_0004979",0.45548152342615245,0.6453056229042909,2.505753048256912,1.9705245138373653,SMAD3,29,1,14
gs_ind_0,"EFO_0004847, MONDO_0005271",0.7511883012295768,0.7956030336930222,1.0712445720173696,0.30648192009389696,SMAD3,29,1,32
gs_ind_0,EFO_0004860,0.03275089327041274,0.18310656863302974,10.293868921775898,35.19293684719001,CCDC71L;AIG1,29,2,7
gs_ind_0,EFO_0004875,0.2518330803655325,0.5478969141809208,1.188362738460313,1.6387388953166706,ADARB1;NOVA1;KLF9;BDNF;WASHC4;TLE4;BNIP3L;DUSP6;CAMTA1;CRIM1;TGFBRAP1;MARCKS;EXT1;LCORL;NFIB;CDH2;ALCAM;MBNL2;CTNNAL1;PRKCA;SORBS2;DPYD;PTPN1;BNIP3;TCF4;CELF2;FBXL5,29,27,554
gs_ind_0,EFO_0004884,0.32337085423893364,0.5767480170841587,3.9824529502682062,4.496011997808495,MYEOV,29,1,9
gs_ind_0,EFO_0004908,0.2616491950781106,0.5478969141809208,1.4217951184251179,1.9062726900948093,PLAGL1;TGFB2;TRAM2;MBNL1;S1PR1;HHEX;NFE2L2;FBN2,29,8,143
gs_ind_0,EFO_0004980,2.4228493884497002e-05,0.0016636899134021275,2.0035017522830327,21.293178925753452,MECOM;ADGRG6;UBASH3B;MBNL1;DLC1;CITED2;KLF7;EFEMP1;DIPK1B;BDNF;SLC20A2;FHL2;MTCL1;ARSJ;SLC38A2;DNAJB4;MAFK;CAMTA1;ASAP1;FOXO1;CCBE1;TGFB2;LMCD1;CAV1;BMP6;LCORL;HDAC7;LOXL2;NFIB;VAMP5;FEZ2;SMURF2;MYC;ARHGAP24;SMAD3;PRKCA;FLNB;DPYD;PTPN1;FNDC3B;SGK1;IGF2BP2;RBMS2;COBLL1;HHIP;TCF4;LATS2;CCN1;SASH1;CELF2;GPRC5B;NFE2L2;DUSP1,29,53,707
gs_ind_0,EFO_0004993,0.2292328434775515,0.5305838849030967,6.15722916959393,9.069703290551614,CMTM7,29,1,6
gs_ind_0,EFO_0004995,0.002719797831523923,0.03863988643406401,2.869054726368159,16.948073561345517,EFEMP1;CDK6;ADGRG6;BDNF;TGFB2;BMP6;LCORL;IGF2BP2;HHIP;SLC38A1;SLC38A2;DNAJB4,29,12,112
gs_ind_0,EFO_0005055,0.0385334841386503,0.19900423794744979,5.122610745999097,16.68038699610274,CAV1;CRIM1;PRKCA,29,3,18
gs_ind_0,EFO_0005090,0.017066695082220633,0.13967569974846264,2.419082694873413,9.847181810491977,FOXO1;CDK6;VMP1;EXT1;IFITM2;AFF1;RCN1;ZYX;MYC;FLI1,29,10,109
gs_ind_0,EFO_0005091,0.003589306684463051,0.046607865527964934,2.0050175690711587,11.287840329862195,EHD4;MECOM;CDK6;UBASH3B;CITED2;TSPAN14;NEK6;MXD4;ZYX;HIVEP1;PLK2;LRRC8B;FOXO1;PLAGL1;ACVRL1;NCK1;CNN2;TLN1;ANXA3;UBE2H;SERPINB9;FGD4;CCL2,29,23,296
gs_ind_0,EFO_0005130,0.35212959006821154,0.5945794717545212,3.5627592939071016,3.7186514520374288,NEK6,29,1,10
gs_ind_0,EFO_0005140,0.6332776978848835,0.7328944144061013,1.1604731079677135,0.5301577896889027,ELMO1;SASH1,29,2,50
gs_ind_0,EFO_0005192,0.872267796766957,0.8961953423141802,0.7386452521249414,0.10094237070577598,MECOM;ITSN1;SUN1;DUSP1;BNIP3L;SERTAD2;PTTG1IP,29,7,233
gs_ind_0,EFO_0005208,0.10927416682127462,0.3720740225650012,1.5978711484593837,3.5375193662460096,MECOM;SIM1;NRG1;UBE2H;SMAD3;DAB2;TANC1;SKIL;TGFBR2;PRKAG2;NFE2L2;RAI14,29,12,190
gs_ind_0,EFO_0005213,0.0020591461702297036,0.0331996348805316,4.105612372162634,25.395116961742275,MGARP;FOXO1;SMAD3;TGFB2;FNDC3B;CRIM1;ETS2;FBN2,29,8,55
gs_ind_0,EFO_0005271,0.28723684385065373,0.5515227093628273,2.4032657100445323,2.9979493967532416,NOVA1;HSD17B12,29,2,25
gs_ind_0,EFO_0005422,0.7816765150012401,0.8132594044962397,0.9776896713930515,0.24081893500134233,EFEMP1,29,1,35
gs_ind_0,EFO_0005423,0.06454223177543242,0.2581689271017297,6.658002735978112,18.245827144866787,PLXNA2;ADGRG6,29,2,10
gs_ind_0,EFO_0005665,0.47864035598193116,0.652979558491906,2.3326227149176573,1.718689913289751,EFEMP1,29,1,15
gs_ind_0,EFO_0005670,0.9196382681065118,0.9263837810755082,0.5918132972396538,0.04957908387396841,CAPZA2;BDNF,29,2,96
gs_ind_0,EFO_0005671,0.4143074852437629,0.6298696823632114,1.3821834506033304,1.2179066113895352,BDNF;NOS1AP;IRF2BPL;TLE4,29,4,77
gs_ind_0,EFO_0005677,0.35723591258520865,0.6007395754494121,1.6642547270197265,1.7131154082700852,NCK1;PDGFA;BDNF,29,3,50
gs_ind_0,EFO_0005763,0.032923465055105926,0.18310656863302974,1.7861340451901992,6.097092970840943,EFEMP1;MECOM;TPM1;CAV1;BMP6;TNRC6A;LCORL;ATP1B1;RRAS;EDN1;DLC1;COBLL1;AFAP1;PRKAG2;PDLIM5;CRIM1,29,16,228
gs_ind_0,"EFO_0005763, MONDO_0005277",0.35212959006821154,0.5945794717545212,3.5627592939071016,3.7186514520374288,ITGB5,29,1,10
gs_ind_0,EFO_0005782,0.2552785065587037,0.5478969141809208,2.627546421489093,3.5876522707759855,ARHGEF28;TRIOBP,29,2,23
gs_ind_0,EFO_0005842,0.6648901917264205,0.7505740226216617,1.092421163543313,0.44585353878462375,HHIP;EDN1,29,2,53
gs_ind_0,EFO_0005854,0.3505006118634282,0.5945794717545212,2.0525722339675827,2.1519020066248657,MYC;SMAD3,29,2,29
gs_ind_0,"EFO_0005854, HP_0000964",0.5441595253900529,0.6865089789858416,1.158787608647203,0.7051371270047087,MYC;FOXO1;SMAD3;ZNF217,29,4,91
gs_ind_0,EFO_0005856,0.29333964283803143,0.5515227093628273,4.514064914992272,5.536158229728523,ELMO1,29,1,8
gs_ind_0,EFO_0006312,0.15323383408046765,0.4414848925954732,2.241398227357666,4.204392822383449,PPP1R3B;CDK6;CD9;CCDC71L,29,4,49
gs_ind_0,EFO_0006335,0.32337085423893364,0.5767480170841587,3.9824529502682062,4.496011997808495,MBNL1,29,1,9
gs_ind_0,"EFO_0006335, MONDO_0005277",0.43129728951115187,0.6368977895290128,2.7065842349304483,2.276122744288416,ITGB5,29,1,13
gs_ind_0,EFO_0006336,0.05647383496507222,0.23986824748051291,1.6237332676357066,4.66657343908921,ZFP36L1;TCEA2;MECOM;BDNF;CCND1;TNRC6A;LCORL;PHLDB2;RRAS;COBLL1;AMOTL2;MYEOV;AXL;PRKAG2;CITED2;B4GALT5;DUSP1,29,17,264
gs_ind_0,"EFO_0006336, MONDO_0005277",0.542388863903364,0.6865089789858416,1.931949657761095,1.1819128484479293,ITGB5,29,1,18
gs_ind_0,EFO_0006340,0.047784334005333336,0.21634225945271796,1.9275169275169275,5.861689680964705,YPEL2;PRKCA;UBASH3B;TNRC6A;LCORL;HDAC7;MYEOV;ARHGAP24;ITGB5;PLK2;FBN2,29,11,147
gs_ind_0,EFO_0006508,0.15932996799666754,0.4423155132715524,9.678295429454625,17.776879703655975,IGFBP7,29,1,4
gs_ind_0,EFO_0006525,0.24023931514152222,0.5478969141809208,2.110959046137895,3.010480294335144,ADARB1;HSD17B12;TCF4,29,3,40
gs_ind_0,EFO_0006527,0.5053124905519626,0.6715766003464794,1.0541134559950487,0.7195149158894799,TGFBRAP1;PTPRF;NABP1;BDNF;AKT3;DPYD;TNRC6A;IRF2BPL;ADARB1;SLIT2;CELF2;STK32C;QKI;HSD17B12;CRIM1,29,15,346
gs_ind_0,EFO_0006781,0.47864035598193116,0.652979558491906,2.3326227149176573,1.718689913289751,ZMYND8,29,1,15
gs_ind_0,EFO_0006784,0.1763501660957135,0.47487757144728077,3.4261216819356353,5.94529304189154,HHIP;LCORL,29,2,18
gs_ind_0,EFO_0006785,0.04246118156370982,0.19900423794744979,8.709004174120453,27.51318113171204,HHIP;LCORL,29,2,8
gs_ind_0,EFO_0006812,0.3461768270840511,0.5945794717545212,1.5291543992586771,1.622135509529189,MYC;ELMO1;IFITM2;SASH1,29,4,70
gs_ind_0,EFO_0006925,0.1610372014338176,0.4423155132715524,3.64766191547887,6.661067924356377,AFF1;PPP1R3B,29,2,17
